Gene,Raw p-value,BH Adjusted p-value,Significant (BH)
D80005_at,0.04027296737824427,0.16848942748797147,False
D89858_at,0.040326181260325375,0.16861310627851003,False
U50315_at,0.04045700851002192,0.16906096932470474,False
M37755_f_at,0.04063256345062529,0.16969510535413457,False
Y00097_s_at,0.040731805353002845,0.16991999423206178,False
M33374_at,0.04073408193892462,0.16991999423206178,False
U90547_at,0.04079147870982032,0.17000214775964057,False
U15642_s_at,0.04080146932483448,0.17000214775964057,False
AF000424_s_at,0.040867875916797185,0.17017937348764434,False
M90299_at,0.041223687103442014,0.17156080873347235,False
M32011_at,0.0412771507905623,0.171683085172648,False
L25876_at,0.041340298043882895,0.17184547216025725,False
M10014_cds1_at,0.04152741641609216,0.17243420095101283,False
U89355_at,0.041530302010504845,0.17243420095101283,False
AF002700_at,0.04165054263041448,0.17256266304433512,False
M28826_at,0.041653475020732376,0.17256266304433512,False
D17793_at,0.04166077749594337,0.17256266304433512,False
J04088_at,0.041665596608755295,0.17256266304433512,False
M37033_at,0.041682270411326286,0.17256266304433512,False
S75168_rna1_at,0.04197885567664398,0.17368964719605046,False
D38552_at,0.04205180580497673,0.17389055892324776,False
X54199_s_at,0.04208522633731303,0.17392787162823453,False
U30827_s_at,0.04215952392598667,0.17402216796245823,False
HG2662-HT2758_at,0.042179244860033625,0.17402216796245823,False
X66417_at,0.04219277422727194,0.17402216796245823,False
U49835_s_at,0.04220568500590409,0.17402216796245823,False
D28383_at,0.042274348377660385,0.1742045257712953,False
L49219_f_at,0.04237019261407613,0.17449861533549899,False
U52373_s_at,0.04240682104278532,0.1745486300311874,False
X17567_s_at,0.04243327359745946,0.1745567267606973,False
M67468_s_at,0.042619334142194064,0.17508106614708763,False
M31776_s_at,0.042632678092163194,0.17508106614708763,False
L22214_at,0.04263441307775903,0.17508106614708763,False
M21812_at,0.042665091278395385,0.17510618061236655,False
U25956_at,0.042747424450344754,0.17526257938373818,False
X99586_s_at,0.0427523671690729,0.17526257938373818,False
Y00796_at,0.0428765679378689,0.1755909866140445,False
HG2614-HT2710_at,0.04288173764834499,0.1755909866140445,False
X91992_at,0.04293904498919459,0.1757247139655386,False
D85429_at,0.0430595717847626,0.17611686015695502,False
HG3107-HT3283_s_at,0.043088173817741944,0.17613279308869398,False
AF000560_at,0.04322070285612017,0.17650316821248774,False
M20566_at,0.04324501211000294,0.17650316821248774,False
L33243_at,0.04325305580968103,0.17650316821248774,False
D90097_at,0.04348244714988232,0.17733773783267223,False
M63483_at,0.04364390819674012,0.177894466286198,False
D14678_at,0.04371205536204039,0.17807042438627768,False
M20747_s_at,0.043864659534779187,0.1785613832828061,False
U51711_at,0.04388266846843544,0.1785613832828061,False
L43579_s_at,0.04394666666154447,0.17871978701092442,False
X72012_at,0.044032747767015656,0.17895469599878117,False
D45132_at,0.044060963437032245,0.17895469599878117,False
U10324_at,0.04408227568868983,0.17895469599878117,False
U73167_cds2_s_at,0.04410483951043043,0.17895469599878117,False
U12622_at,0.04419030740825735,0.17919948891551002,False
U03494_at,0.04424271612177362,0.17931001889262316,False
L77730_at,0.04433049832835746,0.17956370601298882,False
X92744_at,0.04457522632350879,0.18045246363446577,False
U57342_at,0.04461110172925968,0.1804952010373963,False
L33075_at,0.04467776327767164,0.1806623791301878,False
M21934_at,0.044835873858080966,0.1811989482620517,False
L14778_s_at,0.04488165299245672,0.18128119217179828,False
S82075_at,0.04491253980204354,0.18130322550892888,False
HG2175-HT2245_s_at,0.0449547258915712,0.18137082109847827,False
D78014_at,0.04505904403773401,0.18156447764899802,False
U66088_at,0.04506131079654897,0.18156447764899802,False
J00117_f_at,0.04508525898585609,0.18156447764899802,False
M68895_rna1_at,0.04510828087671636,0.18156447764899802,False
M22382_at,0.04513006794698057,0.18156447764899802,False
X97302_at,0.04522160022806507,0.1818301116897213,False
U61232_at,0.045249315576805615,0.1818389914019432,False
U05861_at,0.04530823619029638,0.18197319200035092,False
M81637_at,0.045383105050676026,0.18217125895623276,False
M14016_at,0.04544480060889338,0.1823162541028705,False
X12451_at,0.04554659167249905,0.18255773851836712,False
S78467_s_at,0.04557914469147755,0.18255773851836712,False
X73079_at,0.045581817164075396,0.18255773851836712,False
L32137_at,0.0457406339066149,0.1830909484111497,False
HG830-HT830_at,0.04586106693974941,0.18347000348679773,False
U23946_at,0.04591688465231938,0.18357106452592734,False
L40933_at,0.045943008271041814,0.18357106452592734,False
S77356_at,0.04596357836706134,0.18357106452592734,False
D79997_at,0.046052116996626265,0.1837926456690527,False
U62531_at,0.04607062109841453,0.1837926456690527,False
M16652_at,0.046240899452042204,0.18436877639463584,False
X06182_s_at,0.04638083111474885,0.1848233342744799,False
D86550_at,0.046668547625240725,0.18580067683808732,False
M58026_at,0.046678217452239365,0.18580067683808732,False
M29277_at,0.0467137606012251,0.1858383924811014,False
HG4704-HT5146_at,0.046797090524904356,0.1860310787296498,False
HG1148-HT1148_at,0.0468143856418841,0.1860310787296498,False
U37012_at,0.046911225085234314,0.18626095566769885,False
M60278_at,0.046924488200194577,0.18626095566769885,False
L14787_at,0.04696535953857242,0.18631944805257808,False
L00352_at,0.04702554755629491,0.18645446525518708,False
M37457_at,0.047107669451242375,0.18667625098271645,False
X66358_at,0.04716680276656411,0.18680674273490866,False
U12767_at,0.047197341727586196,0.1868239029294625,False
HG2261-HT2351_s_at,0.04723221309669694,0.18685818377711014,False
X03794_s_at,0.04726211178218963,0.18687276477827502,False
U03851_at,0.047398602254698434,0.18730855624930443,False
U15655_at,0.047485156222049726,0.18746010490343096,False
X90872_at,0.04748954263649829,0.18746010490343096,False
X78338_at,0.047775228225023836,0.1884256532619552,False
D50310_at,0.04778739785626786,0.1884256532619552,False
L18960_at,0.047832726602462176,0.1884256532619552,False
S56151_s_at,0.04783986988415471,0.1884256532619552,False
U05659_at,0.04788122723345435,0.18848441134582888,False
D42041_at,0.04798095353714568,0.18877274711165096,False
X72308_at,0.04806546294744969,0.18900092959314332,False
S40719_s_at,0.04831178553465146,0.18986478449643343,False
M91669_s_at,0.04847358621305722,0.1903957003376776,False
M23323_s_at,0.04858700527367624,0.19066996087938332,False
L15344_at,0.04860934218025081,0.19066996087938332,False
U91930_at,0.048623648320762915,0.19066996087938332,False
D86976_at,0.04889018292737305,0.19160973836681827,False
X80497_at,0.048923710368354245,0.19163578638241616,False
U78095_at,0.04907282517850523,0.19201592269562712,False
U70663_at,0.049074626336292976,0.19201592269562712,False
U36341_rna1_at,0.0493748356082549,0.1930845875212557,False
U72507_at,0.049535984847078614,0.19360857235461812,False
U88629_at,0.04981601072863136,0.19454645084114586,False
M80335_at,0.04983052591330234,0.19454645084114586,False
Y08265_s_at,0.049868047228361856,0.19458637585713828,False
U78521_at,0.04994487992340209,0.19466101253066795,False
AB000466_at,0.04995709209001803,0.19466101253066795,False
L76380_at,0.0499690914477658,0.19466101253066795,False
X94612_at,0.050002672385559666,0.19468544589658923,False
M23178_s_at,0.05018327284462605,0.1952819607583729,False
U51477_at,0.05023991034101117,0.19539570148448915,False
L13197_at,0.05034281134309039,0.19568915052611308,False
X57398_at,0.0503705212013294,0.19569016111404758,False
J03930_at,0.050484073697735395,0.1960244887751392,False
X55715_at,0.050517988195422206,0.19604939458092807,False
HG2279-HT2375_at,0.05058357866655316,0.19619713401189198,False
M67439_at,0.050682146959440136,0.19647255338436584,False
Y00339_s_at,0.050753778858299535,0.19661833313000776,False
D45399_at,0.05077491251119993,0.19661833313000776,False
D42039_at,0.05084758401019223,0.1967928482131707,False
M31994_at,0.0509127205725162,0.19693802765136623,False
D14661_at,0.05096877473747074,0.19704793660706554,False
Z48579_at,0.051081374525990354,0.19723089052793727,False
L15702_at,0.05109503640542825,0.19723089052793727,False
U03642_at,0.05112581191273703,0.19723089052793727,False
U89995_at,0.051126761915504006,0.19723089052793727,False
U90914_at,0.05121503119212657,0.19746455238976224,False
Z80783_at,0.05146090433120639,0.19830529025792995,False
U83600_at,0.05155742829487613,0.19856991156897458,False
U81554_at,0.05165279261990623,0.1987372543432517,False
L34060_at,0.05165663238856016,0.1987372543432517,False
U02609_at,0.051697383990681745,0.19878675861357611,False
D10995_at,0.051949149910178065,0.19964716426396734,False
U94832_at,0.05208139505904512,0.19995941236153728,False
D82070_at,0.052118341748878784,0.19995941236153728,False
HG2280-HT2376_at,0.05213061226040959,0.19995941236153728,False
X03689_s_at,0.052142593292200556,0.19995941236153728,False
X57348_s_at,0.05229673023207934,0.20044268270134066,False
M17316_at,0.05234058416882444,0.20050296858653918,False
L19493_s_at,0.052431708917048604,0.2007441744734906,False
X96484_at,0.05251545594521704,0.20095688965832115,False
U18271_cds1_at,0.052627503813241126,0.201201972899598,False
D10326_s_at,0.05263594886488291,0.201201972899598,False
M96843_at,0.052691782262061324,0.2013074575274572,False
M62783_at,0.05278740445343945,0.20156475969393137,False
M14949_at,0.05286436714594091,0.20175057461638796,False
D17427_at,0.05292669728128968,0.20188037716335694,False
D89289_at,0.05314529005738074,0.2026057608658114,False
M23379_at,0.053223662473719846,0.20279609287821956,False
L38707_at,0.053285518267004686,0.20284296675038282,False
X95592_at,0.05329287091085244,0.20284296675038282,False
L36069_at,0.053351976794776976,0.2029595744770358,False
X05855_at,0.05340687157553471,0.20306004664639302,False
M17754_at,0.05358384257679083,0.20362431435497966,False
U14187_at,0.053807186388987696,0.20436410855998577,False
D50923_at,0.053914812701921576,0.20466384438338603,False
HG2259-HT2348_s_at,0.054154397189254834,0.20546391567972203,False
U09413_at,0.05422616126152325,0.20562675725180812,False
L27479_at,0.05429054734707216,0.2057614630713862,False
X04143_at,0.05432110017323797,0.20576786564028346,False
U62966_at,0.054421697029019514,0.20603944669138613,False
M12174_at,0.0545340938416826,0.20635539012598475,False
M37271_s_at,0.05457856939861777,0.20641412267519688,False
J04599_at,0.05466917450166435,0.20663304143784922,False
U58048_at,0.05471287430299582,0.20663304143784922,False
X66276_s_at,0.05472340892616907,0.20663304143784922,False
U63289_at,0.05479803218766651,0.2068052787008335,False
M11186_at,0.054881639804303065,0.20701122230945848,False
U47634_at,0.05493041299717705,0.20708562361548133,False
U26032_at,0.05516028907022068,0.2078423365653294,False
M24470_at,0.05521134648274104,0.2079019975855418,False
U84569_at,0.05523444850989145,0.2079019975855418,False
X59841_at,0.055514346249051244,0.20884526354062605,False
X61123_at,0.0555493314673646,0.20886665824411507,False
HG3417-HT3600_s_at,0.055619794508536144,0.20901907360554275,False
U79288_at,0.0556485063407659,0.20901907360554275,False
U51241_at,0.05568370614805823,0.20904114856740766,False
M69177_at,0.05574282672213843,0.2091262783807185,False
M34057_at,0.05576505192898666,0.2091262783807185,False
X66363_at,0.05596133756250754,0.20973052215468024,False
Z80781_at,0.05598501664474071,0.20973052215468024,False
D00632_at,0.056067438514197245,0.20982967968949393,False
M86849_at,0.05607035205617701,0.20982967968949393,False
M30496_at,0.05634064184383318,0.21070196806868716,False
D84361_at,0.056362554791273174,0.21070196806868716,False
M34455_at,0.05648691695659073,0.21105620072512332,False
U39412_at,0.05676706473140629,0.21199183052393686,False
J00105_s_at,0.056893478745139385,0.2122677632255299,False
X51985_at,0.05691865859627846,0.2122677632255299,False
X55666_at,0.05693027960263896,0.2122677632255299,False
HG2566-HT4867_at,0.056962052819337736,0.21227520885993661,False
U72649_at,0.05733798186781117,0.21356451031119428,False
J05096_rna1_at,0.057547045929994996,0.21423127437855577,False
D83018_at,0.05771724982817273,0.21475275262267401,False
X14346_at,0.05779229116521643,0.21491979327951377,False
D85527_at,0.057896074847402466,0.2151077183553898,False
U41518_at,0.0579031717665862,0.2151077183553898,False
M94547_at,0.05797905162417647,0.2152774265774761,False
U44848_at,0.05821577802975196,0.2160438738022393,False
M68874_at,0.05826798575970839,0.2161251147143398,False
HG1828-HT1857_at,0.05860605866911058,0.21726603861263097,False
AFFX-LysX-3_at,0.05866023309580068,0.21735384705819283,False
U87223_at,0.05869351838392816,0.21736420392676564,False
X78710_at,0.05875745036432841,0.21748798735581373,False
D31763_at,0.058872558350518245,0.21780096963198994,False
U56417_at,0.05900026533973568,0.21816021348909526,False
D42040_s_at,0.05905548673090114,0.21821898945818347,False
Z19585_at,0.059077381070878676,0.21821898945818347,False
M13232_s_at,0.05933285631600919,0.21904916244268743,False
HG4757-HT5207_s_at,0.059413344891130065,0.21923278246835726,False
U12404_at,0.05951894836866035,0.21950883751690617,False
U09848_at,0.059858433586922055,0.22058327506776157,False
M74089_at,0.0598721612086013,0.22058327506776157,False
L13266_s_at,0.059990520790299914,0.22090517702171905,False
X63422_at,0.06014486063288235,0.22124557149284318,False
D86968_at,0.06014502981527985,0.22124557149284318,False
K03498_xpt1_s_at,0.060188364418734125,0.22129079419347888,False
U08316_at,0.060254927926397334,0.2214213305089106,False
U60873_at,0.06033752388978315,0.22161061710987331,False
U41816_at,0.06040700871424711,0.22175157833360845,False
L08488_at,0.06058116499375698,0.22227644119428383,False
HG4480-HT4833_at,0.06063616218269798,0.2223637861113446,False
HG1471-HT3923_s_at,0.060676302114479046,0.2223965849738412,False
X04434_at,0.06078132730746328,0.222667051580116,False
Z32684_at,0.06091476249007168,0.2230412644025275,False
M25897_at,0.06108686202453051,0.22355659105383882,False
D55696_at,0.061165241643389184,0.22372858269662466,False
D21878_at,0.061244212644474216,0.2239025599704906,False
X01715_at,0.06132988686831997,0.22410085263160076,False
L41147_at,0.06152245920773723,0.22468935025202805,False
U80017_rna2_at,0.06158195040001544,0.22479146154721458,False
HG4178-HT4448_at,0.061689452982410714,0.2250686337316305,False
D14827_at,0.06173640090790505,0.22512470694243228,False
U40990_at,0.061871149371564,0.22550072794983628,False
M73489_at,0.06201142232728092,0.22589648940786186,False
HG4128-HT4398_at,0.062071742544150627,0.22600074187806427,False
X63337_at,0.06236589842611046,0.22695583965275218,False
S81264_s_at,0.0624082483932202,0.22699408305880958,False
D82348_at,0.06246721128448744,0.22709268192101528,False
M95787_at,0.06260808239180801,0.22748879682528,False
Y08409_at,0.06275800288860818,0.22779851343597182,False
U60276_at,0.0627845655753165,0.22779851343597182,False
Z38133_s_at,0.06278918205943114,0.22779851343597182,False
M86699_at,0.06292208801176313,0.22816458058792444,False
M12759_at,0.06303326279219136,0.22845151522396145,False
U79251_at,0.06313823401727629,0.22855020816012464,False
U15177_at,0.06316443945637859,0.22855020816012464,False
U59632_s_at,0.06316687815135927,0.22855020816012464,False
X81832_s_at,0.06318873057702422,0.22855020816012464,False
U15932_at,0.0632865917864812,0.22878808967841,False
X14975_at,0.06344349728492336,0.22921631539221604,False
X92896_at,0.06346935146363228,0.22921631539221604,False
